name,slottime_GMT,slottype,slotavg,pointTitle,Date,Chilled Water (Tons),Electric (kW),Steam (lbs/hr)
UrisLibrary.CW.FP/TONS,2024-01-02 00:00:00,D,4.018492187,Chilled Water,2024-01-02,4.018492187,72.312500000,780.948678125
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-02 00:00:00,D,72.312500000,Electric,2024-01-03,3.944103541,79.457291666,722.793889583
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-02 00:00:00,D,780.948678125,Steam,2024-01-04,4.243463541,79.575000000,754.672627083
UrisLibrary.CW.FP/TONS,2024-01-03 00:00:00,D,3.944103541,Chilled Water,2024-01-05,3.013779687,79.045833333,870.616691666
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-03 00:00:00,D,79.457291666,Electric,2024-01-06,2.957980937,61.840625000,900.825757291
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-03 00:00:00,D,722.793889583,Steam,2024-01-07,3.600984895,63.396875000,832.257391666
UrisLibrary.CW.FP/TONS,2024-01-04 00:00:00,D,4.243463541,Chilled Water,2024-01-08,3.858935729,76.896875000,734.170247916
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-04 00:00:00,D,79.575000000,Electric,2024-01-09,4.155076041,78.370833333,695.880332291
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-04 00:00:00,D,754.672627083,Steam,2024-01-10,11.011718645,77.921875000,615.520248958
UrisLibrary.CW.FP/TONS,2024-01-05 00:00:00,D,3.013779687,Chilled Water,2024-01-11,3.903579583,79.077083333,672.342240625
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-05 00:00:00,D,79.045833333,Electric,2024-01-12,7.201314270,78.754166666,619.158644791
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-05 00:00:00,D,870.616691666,Steam,2024-01-13,8.990528125,61.028125000,628.630272916
UrisLibrary.CW.FP/TONS,2024-01-06 00:00:00,D,2.957980937,Chilled Water,2024-01-14,3.601052708,65.567708333,879.289453125
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-06 00:00:00,D,61.840625000,Electric,2024-01-15,2.295665208,54.346875000,1037.977763541
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-06 00:00:00,D,900.825757291,Steam,2024-01-16,2.809447812,75.795833333,981.836314583
UrisLibrary.CW.FP/TONS,2024-01-07 00:00:00,D,3.600984895,Chilled Water,2024-01-17,1.799732708,79.630208333,1069.310586458
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-07 00:00:00,D,63.396875000,Electric,2024-01-18,2.441139270,78.809375000,994.592259375
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-07 00:00:00,D,832.257391666,Steam,2024-01-19,2.892568229,75.696875000,970.524537500
UrisLibrary.CW.FP/TONS,2024-01-08 00:00:00,D,3.858935729,Chilled Water,2024-01-20,1.970768333,62.319791666,1156.107062500
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-08 00:00:00,D,76.896875000,Electric,2024-01-21,2.136648020,61.748958333,1172.285454166
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-08 00:00:00,D,734.170247916,Steam,2024-01-22,2.613908645,81.511458333,982.653251041
UrisLibrary.CW.FP/TONS,2024-01-09 00:00:00,D,4.155076041,Chilled Water,2024-01-23,3.972198645,89.117708333,724.154741666
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-09 00:00:00,D,78.370833333,Electric,2024-01-24,4.144893333,90.226041666,652.940002083
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-09 00:00:00,D,695.880332291,Steam,2024-01-25,10.153330208,88.886458333,559.813729166
UrisLibrary.CW.FP/TONS,2024-01-10 00:00:00,D,11.011718645,Chilled Water,2024-01-26,11.006278125,84.687500000,462.934290625
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-10 00:00:00,D,77.921875000,Electric,2024-01-27,5.820955000,83.959375000,579.521890625
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-10 00:00:00,D,615.520248958,Steam,2024-01-28,6.814858437,83.847916666,557.466819791
UrisLibrary.CW.FP/TONS,2024-01-11 00:00:00,D,3.903579583,Chilled Water,2024-01-29,3.857247500,88.417708333,718.609383333
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-11 00:00:00,D,79.077083333,Electric,2024-01-30,3.765329895,88.117708333,753.255523958
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-11 00:00:00,D,672.342240625,Steam,2024-01-31,3.988756458,87.695833333,681.001568750
UrisLibrary.CW.FP/TONS,2024-01-12 00:00:00,D,7.201314270,Chilled Water,2024-02-01,4.378375416,86.813541666,616.480047916
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-12 00:00:00,D,78.754166666,Electric,2024-02-02,4.026760625,87.473958333,607.498637500
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-12 00:00:00,D,619.158644791,Steam,2024-02-03,3.446082916,87.385416666,726.844015625
UrisLibrary.CW.FP/TONS,2024-01-13 00:00:00,D,8.990528125,Chilled Water,2024-02-04,3.460731770,86.793750000,702.819551041
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-13 00:00:00,D,61.028125000,Electric,2024-02-05,3.774047500,88.672916666,651.099645833
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-13 00:00:00,D,628.630272916,Steam,2024-02-06,3.393651458,89.187500000,722.603176041
UrisLibrary.CW.FP/TONS,2024-01-14 00:00:00,D,3.601052708,Chilled Water,2024-02-07,6.364944375,88.022916666,674.820663541
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-14 00:00:00,D,65.567708333,Electric,2024-02-08,9.581705520,86.794791666,519.870834375
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-14 00:00:00,D,879.289453125,Steam,2024-02-09,17.510590312,90.008333333,408.885283333
UrisLibrary.CW.FP/TONS,2024-01-15 00:00:00,D,2.295665208,Chilled Water,2024-02-10,14.555482916,77.527083333,353.833840625
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-15 00:00:00,D,54.346875000,Electric,2024-02-11,6.236320625,87.325000000,534.896369791
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-15 00:00:00,D,1037.977763541,Steam,2024-02-12,3.815486145,90.852083333,608.348776041
UrisLibrary.CW.FP/TONS,2024-01-16 00:00:00,D,2.809447812,Chilled Water,2024-02-13,3.691726145,91.610416666,636.257605208
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-16 00:00:00,D,75.795833333,Electric,2024-02-14,2.987565833,92.094791666,854.222405208
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-16 00:00:00,D,981.836314583,Steam,2024-02-15,2.836369687,91.351041666,803.712677083
UrisLibrary.CW.FP/TONS,2024-01-17 00:00:00,D,1.799732708,Chilled Water,2024-02-16,2.736983750,90.922916666,759.552087500
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-17 00:00:00,D,79.630208333,Electric,2024-02-17,2.744745104,79.757291666,854.702237500
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-17 00:00:00,D,1069.310586458,Steam,2024-02-18,2.741476666,83.164583333,917.456860416
UrisLibrary.CW.FP/TONS,2024-01-18 00:00:00,D,2.441139270,Chilled Water,2024-02-19,3.295522604,92.222916666,864.768539583
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-18 00:00:00,D,78.809375000,Electric,2024-02-20,3.873144791,93.028125000,863.229897916
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-18 00:00:00,D,994.592259375,Steam,2024-02-21,6.615814166,91.956250000,650.962880208
UrisLibrary.CW.FP/TONS,2024-01-19 00:00:00,D,2.892568229,Chilled Water,2024-02-22,4.575089375,92.604166666,624.485632291
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-19 00:00:00,D,75.696875000,Electric,2024-02-23,8.402424791,89.206250000,523.082713541
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-19 00:00:00,D,970.524537500,Steam,2024-02-24,4.935175000,82.661458333,816.648068750
UrisLibrary.CW.FP/TONS,2024-01-20 00:00:00,D,1.970768333,Chilled Water,2024-02-25,4.975238333,80.321875000,848.313194791
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-20 00:00:00,D,62.319791666,Electric,2024-02-26,10.124773333,86.109375000,508.369314583
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-20 00:00:00,D,1156.107062500,Steam,2024-02-27,19.315309791,86.844791666,401.800435416
UrisLibrary.CW.FP/TONS,2024-01-21 00:00:00,D,2.136648020,Chilled Water,2024-02-28,17.352466666,87.398958333,307.166910416
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-21 00:00:00,D,61.748958333,Electric,2024-02-29,3.168355416,91.270833333,827.835468750
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-21 00:00:00,D,1172.285454166,Steam,2024-03-01,6.488461666,86.739583333,728.218204166
UrisLibrary.CW.FP/TONS,2024-01-22 00:00:00,D,2.613908645,Chilled Water,2024-03-02,10.572005520,79.443750000,569.430202083
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-22 00:00:00,D,81.511458333,Electric,2024-03-03,14.196960729,77.556250000,468.010257291
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-22 00:00:00,D,982.653251041,Steam,2024-03-04,20.010136666,93.748958333,378.507739583
UrisLibrary.CW.FP/TONS,2024-01-23 00:00:00,D,3.972198645,Chilled Water,2024-03-05,18.611087395,91.598958333,305.610036458
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-23 00:00:00,D,89.117708333,Electric,2024-03-06,15.123905625,85.629166666,325.580413541
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-23 00:00:00,D,724.154741666,Steam,2024-03-07,9.037504687,86.361458333,515.304325000
UrisLibrary.CW.FP/TONS,2024-01-24 00:00:00,D,4.144893333,Chilled Water,2024-03-08,13.309586770,83.345833333,515.703807291
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-24 00:00:00,D,90.226041666,Electric,2024-03-09,13.646405000,77.516666666,498.779677083
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-24 00:00:00,D,652.940002083,Steam,2024-03-10,6.452834583,82.751041666,583.492295833
UrisLibrary.CW.FP/TONS,2024-01-25 00:00:00,D,10.153330208,Chilled Water,2024-03-11,5.760212083,89.295833333,730.737762500
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-25 00:00:00,D,88.886458333,Electric,2024-03-12,12.015611979,85.680208333,466.526289583
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-25 00:00:00,D,559.813729166,Steam,2024-03-13,20.447196770,91.072916666,382.659134375
UrisLibrary.CW.FP/TONS,2024-01-26 00:00:00,D,11.006278125,Chilled Water,2024-03-14,21.996857708,93.659375000,327.208101041
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-26 00:00:00,D,84.687500000,Electric,2024-03-15,14.430213333,83.637500000,408.779215625
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-26 00:00:00,D,462.934290625,Steam,2024-03-16,11.334649895,78.297916666,431.276081250
UrisLibrary.CW.FP/TONS,2024-01-27 00:00:00,D,5.820955000,Chilled Water,2024-03-17,13.978652916,79.777083333,434.890415625
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-27 00:00:00,D,83.959375000,Electric,2024-03-18,5.345448645,89.063541666,614.967676041
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-27 00:00:00,D,579.521890625,Steam,2024-03-19,3.648286666,89.883333333,690.908592708
UrisLibrary.CW.FP/TONS,2024-01-28 00:00:00,D,6.814858437,Chilled Water,2024-03-20,4.056377500,87.892708333,647.030188541
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-28 00:00:00,D,83.847916666,Electric,2024-03-21,2.728867708,89.563541666,874.176407291
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-28 00:00:00,D,557.466819791,Steam,2024-03-22,2.305877708,87.829166666,841.913569791
UrisLibrary.CW.FP/TONS,2024-01-29 00:00:00,D,3.857247500,Chilled Water,2024-03-23,2.718057395,84.168750000,799.542062500
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-29 00:00:00,D,88.417708333,Electric,2024-03-24,2.130889791,85.561458333,790.724197916
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-29 00:00:00,D,718.609383333,Steam,2024-03-25,4.919658125,90.202083333,604.276933333
UrisLibrary.CW.FP/TONS,2024-01-30 00:00:00,D,3.765329895,Chilled Water,2024-03-26,8.873217083,90.520833333,396.410985416
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-30 00:00:00,D,88.117708333,Electric,2024-03-27,11.063408020,86.056250000,288.442008333
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-30 00:00:00,D,753.255523958,Steam,2024-03-28,7.332155104,83.862500000,469.279916666
UrisLibrary.CW.FP/TONS,2024-01-31 00:00:00,D,3.988756458,Chilled Water,2024-03-29,4.722223854,83.811458333,554.156929166
UrisLibrary.Elec.PowerScout3/kWsystem,2024-01-31 00:00:00,D,87.695833333,Electric,2024-03-30,5.214444375,77.620833333,570.546985416
UrisLibrary.STM.M22-V/AverageMassFlow,2024-01-31 00:00:00,D,681.001568750,Steam,2024-03-31,8.189234895,77.480208333,479.985453125
UrisLibrary.CW.FP/TONS,2024-02-01 00:00:00,D,4.378375416,Chilled Water,2024-04-01,8.012721770,82.015625000,438.176211458
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-01 00:00:00,D,86.813541666,Electric,2024-04-02,9.057406562,79.595833333,475.015346875
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-01 00:00:00,D,616.480047916,Steam,2024-04-03,8.589745638,74.789583333,488.088691666
UrisLibrary.CW.FP/TONS,2024-02-02 00:00:00,D,4.026760625,Chilled Water,2024-04-04,6.120492291,76.222916666,531.607192708
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-02 00:00:00,D,87.473958333,Electric,2024-04-05,2.528385454,75.181632653,616.745159183
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-02 00:00:00,D,607.498637500,Steam,2024-04-06,2.528385454,70.004166666,548.908731250
UrisLibrary.CW.FP/TONS,2024-02-03 00:00:00,D,3.446082916,Chilled Water,2024-04-07,10.495680833,71.333333333,442.232129166
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-03 00:00:00,D,87.385416666,Electric,2024-04-08,10.495680833,82.758333333,376.723402916
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-03 00:00:00,D,726.844015625,Steam,2024-04-09,10.495680833,89.870833333,285.459442083
UrisLibrary.CW.FP/TONS,2024-02-04 00:00:00,D,3.460731770,Chilled Water,2024-04-10,30.405533333,103.418461538,189.268029230
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-04 00:00:00,D,86.793750000,Electric,2024-04-11,24.355309687,93.257291666,182.098658333
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-04 00:00:00,D,702.819551041,Steam,2024-04-12,26.555915625,92.697916666,199.873759375
UrisLibrary.CW.FP/TONS,2024-02-05 00:00:00,D,3.774047500,Chilled Water,2024-04-13,10.251023645,77.155208333,435.176843750
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-05 00:00:00,D,88.672916666,Electric,2024-04-14,18.683220416,83.515625000,364.199664583
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-05 00:00:00,D,651.099645833,Steam,2024-04-15,20.561974583,90.153125000,314.684780208
UrisLibrary.CW.FP/TONS,2024-02-06 00:00:00,D,3.393651458,Chilled Water,2024-04-16,21.134480104,91.894791666,301.243717708
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-06 00:00:00,D,89.187500000,Electric,2024-04-17,17.941979583,86.975000000,311.130878125
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-06 00:00:00,D,722.603176041,Steam,2024-04-18,18.846994895,84.454166666,258.258205208
UrisLibrary.CW.FP/TONS,2024-02-07 00:00:00,D,6.364944375,Chilled Water,2024-04-19,16.048781979,79.569791666,312.309100000
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-07 00:00:00,D,88.022916666,Electric,2024-04-20,15.482399166,75.097916666,341.380523958
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-07 00:00:00,D,674.820663541,Steam,2024-04-21,12.399900312,71.736458333,444.386030208
UrisLibrary.CW.FP/TONS,2024-02-08 00:00:00,D,9.581705520,Chilled Water,2024-04-22,12.016482187,75.721875000,408.549840625
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-08 00:00:00,D,86.794791666,Electric,2024-04-23,20.220263958,87.171875000,327.578642708
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-08 00:00:00,D,519.870834375,Steam,2024-04-24,17.710211770,84.505208333,356.082440625
UrisLibrary.CW.FP/TONS,2024-02-09 00:00:00,D,17.510590312,Chilled Water,2024-04-25,10.399058854,84.757291666,505.140304166
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-09 00:00:00,D,90.008333333,Electric,2024-04-26,17.090268125,87.725000000,435.616693750
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-09 00:00:00,D,408.885283333,Steam,2024-04-27,19.002134375,78.906250000,310.146463541
UrisLibrary.CW.FP/TONS,2024-02-10 00:00:00,D,14.555482916,Chilled Water,2024-04-28,23.744416666,84.753125000,264.638786458
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-10 00:00:00,D,77.527083333,Electric,2024-04-29,32.270969791,95.346875000,179.151697916
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-10 00:00:00,D,353.833840625,Steam,2024-04-30,47.558546875,97.475000000,211.478329166
UrisLibrary.CW.FP/TONS,2024-02-11 00:00:00,D,6.236320625,Chilled Water,2024-05-01,45.698906250,94.000000000,284.041833333
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-11 00:00:00,D,87.325000000,Electric,2024-05-02,57.828316666,97.239583333,231.599181250
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-11 00:00:00,D,534.896369791,Steam,2024-05-03,51.664825000,93.751041666,253.542026041
UrisLibrary.CW.FP/TONS,2024-02-12 00:00:00,D,3.815486145,Chilled Water,2024-05-04,44.647987500,89.181250000,198.525389375
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-12 00:00:00,D,90.852083333,Electric,2024-05-05,26.229745833,78.804166666,271.396196875
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-12 00:00:00,D,608.348776041,Steam,2024-05-06,41.664322916,90.334375000,210.519483333
UrisLibrary.CW.FP/TONS,2024-02-13 00:00:00,D,3.691726145,Chilled Water,2024-05-07,45.018858333,96.594791666,294.259131250
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-13 00:00:00,D,91.610416666,Electric,2024-05-08,56.029538541,89.670833333,190.788464583
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-13 00:00:00,D,636.257605208,Steam,2024-05-09,35.358110416,87.869791666,290.897667708
UrisLibrary.CW.FP/TONS,2024-02-14 00:00:00,D,2.987565833,Chilled Water,2024-05-10,24.675591666,84.462500000,307.798115625
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-14 00:00:00,D,92.094791666,Electric,2024-05-11,27.565441666,92.419791666,257.199638541
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-14 00:00:00,D,854.222405208,Steam,2024-05-12,20.449331666,84.811458333,241.327543750
UrisLibrary.CW.FP/TONS,2024-02-15 00:00:00,D,2.836369687,Chilled Water,2024-05-13,26.882865000,92.578125000,203.309439583
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-15 00:00:00,D,91.351041666,Electric,2024-05-14,45.162606250,97.412500000,121.765918125
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-15 00:00:00,D,803.712677083,Steam,2024-05-15,44.925044791,97.885416666,172.699293750
UrisLibrary.CW.FP/TONS,2024-02-16 00:00:00,D,2.736983750,Chilled Water,2024-05-16,48.229150000,96.488541666,172.152087500
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-16 00:00:00,D,90.922916666,Electric,2024-05-17,49.874907291,95.027083333,175.154372916
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-16 00:00:00,D,759.552087500,Steam,2024-05-18,47.780284375,97.720833333,170.383255208
UrisLibrary.CW.FP/TONS,2024-02-17 00:00:00,D,2.744745104,Chilled Water,2024-05-19,53.290037500,96.476041666,145.207328125
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-17 00:00:00,D,79.757291666,Electric,2024-05-20,60.481695833,92.277083333,129.890886562
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-17 00:00:00,D,854.702237500,Steam,2024-05-21,70.077219791,89.158333333,114.887134375
UrisLibrary.CW.FP/TONS,2024-02-18 00:00:00,D,2.741476666,Chilled Water,2024-05-22,72.988745833,93.738541666,109.695093750
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-18 00:00:00,D,83.164583333,Electric,2024-05-23,61.435119791,89.071875000,149.420829166
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-18 00:00:00,D,917.456860416,Steam,2024-05-24,57.256326041,93.285416666,167.573779583
UrisLibrary.CW.FP/TONS,2024-02-19 00:00:00,D,3.295522604,Chilled Water,2024-05-25,50.280257291,95.519791666,160.348440625
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-19 00:00:00,D,92.222916666,Electric,2024-05-26,59.453223958,95.819791666,165.087747916
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-19 00:00:00,D,864.768539583,Steam,2024-05-27,69.412742708,86.968750000,174.196305208
UrisLibrary.CW.FP/TONS,2024-02-20 00:00:00,D,3.873144791,Chilled Water,2024-05-28,50.842816666,92.072916666,74.653173958
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-20 00:00:00,D,93.028125000,Electric,2024-05-29,33.997196875,88.825000000,0.000000000
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-20 00:00:00,D,863.229897916,Steam,2024-05-30,20.989962604,87.877083333,0.000000000
UrisLibrary.CW.FP/TONS,2024-02-21 00:00:00,D,6.615814166,Chilled Water,2024-05-31,40.402326041,90.362500000,417.975400000
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-21 00:00:00,D,91.956250000,Electric,2024-06-01,49.933987500,70.350000000,340.341431250
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-21 00:00:00,D,650.962880208,Steam,2024-06-02,51.939722916,63.127083333,250.811198958
UrisLibrary.CW.FP/TONS,2024-02-22 00:00:00,D,4.575089375,Chilled Water,2024-06-03,66.335150000,87.413541666,259.934672500
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-22 00:00:00,D,92.604166666,Electric,2024-06-04,72.143112500,86.414583333,177.032652083
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-22 00:00:00,D,624.485632291,Steam,2024-06-05,76.665347916,86.039583333,155.795478125
UrisLibrary.CW.FP/TONS,2024-02-23 00:00:00,D,8.402424791,Chilled Water,2024-06-06,81.457992708,86.600000000,198.009621875
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-23 00:00:00,D,89.206250000,Electric,2024-06-07,58.072435416,88.463541666,239.651862500
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-23 00:00:00,D,523.082713541,Steam,2024-06-08,47.510357291,71.679166666,255.988992708
UrisLibrary.CW.FP/TONS,2024-02-24 00:00:00,D,4.935175000,Chilled Water,2024-06-09,41.343685416,70.114583333,271.171923958
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-24 00:00:00,D,82.661458333,Electric,2024-06-10,37.354817708,84.558333333,307.031780208
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-24 00:00:00,D,816.648068750,Steam,2024-06-11,34.596153125,82.215625000,312.268542708
UrisLibrary.CW.FP/TONS,2024-02-25 00:00:00,D,4.975238333,Chilled Water,2024-06-12,49.746188541,87.348958333,287.026569791
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-25 00:00:00,D,80.321875000,Electric,2024-06-13,58.576414583,81.622916666,208.089179583
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-25 00:00:00,D,848.313194791,Steam,2024-06-14,62.715178125,84.820833333,109.198841666
UrisLibrary.CW.FP/TONS,2024-02-26 00:00:00,D,10.124773333,Chilled Water,2024-06-15,53.045469791,73.996875000,250.748533333
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-26 00:00:00,D,86.109375000,Electric,2024-06-16,46.635235416,64.645833333,233.637800520
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-26 00:00:00,D,508.369314583,Steam,2024-06-17,70.337873958,86.720833333,138.859358333
UrisLibrary.CW.FP/TONS,2024-02-27 00:00:00,D,19.315309791,Chilled Water,2024-06-18,91.249035416,84.762500000,147.964386458
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-27 00:00:00,D,86.844791666,Electric,2024-06-19,82.771920833,65.487500000,57.157186041
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-27 00:00:00,D,401.800435416,Steam,2024-06-20,94.343482291,84.532291666,49.917339375
UrisLibrary.CW.FP/TONS,2024-02-28 00:00:00,D,17.352466666,Chilled Water,2024-06-21,99.166778125,83.914583333,82.358285416
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-28 00:00:00,D,87.398958333,Electric,2024-06-22,94.632851041,72.591666666,88.056553125
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-28 00:00:00,D,307.166910416,Steam,2024-06-23,89.912985416,65.844791666,55.578473958
UrisLibrary.CW.FP/TONS,2024-02-29 00:00:00,D,3.168355416,Chilled Water,2024-06-24,70.052447916,85.936458333,206.416368750
UrisLibrary.Elec.PowerScout3/kWsystem,2024-02-29 00:00:00,D,91.270833333,Electric,2024-06-25,64.623641666,86.139583333,173.229854166
UrisLibrary.STM.M22-V/AverageMassFlow,2024-02-29 00:00:00,D,827.835468750,Steam,2024-06-26,71.543090625,84.861458333,114.757096875
