name,slottime_GMT,slottype,slotavg,pointTitle,Date,Chilled Water (tons),Hot Water (kBTU/hr),Electric (kW),Solar (kW)
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-05 00:00:00,D,248.138047812,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-05 00:00:00,D,44.064680625,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-05 00:00:00,D,30.934523333,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-06 00:00:00,D,18.415240312,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-06 00:00:00,D,145.876381458,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-06 00:00:00,D,69.043303125,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-06 00:00:00,D,6.796409583,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-07 00:00:00,D,13.684689894,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-07 00:00:00,D,275.674733684,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-07 00:00:00,D,69.235908315,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-07 00:00:00,D,9.499857263,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-08 00:00:00,D,11.224105416,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-08 00:00:00,D,371.228160416,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-08 00:00:00,D,42.536340416,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-08 00:00:00,D,33.521632812,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-09 00:00:00,D,9.152308947,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-09 00:00:00,D,405.962191578,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-09 00:00:00,D,45.222330957,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-09 00:00:00,D,37.453090638,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-10 00:00:00,D,8.212612916,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-10 00:00:00,D,421.286268750,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-10 00:00:00,D,63.780135000,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-10 00:00:00,D,18.165999895,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-11 00:00:00,D,10.595899375,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-11 00:00:00,D,333.011069791,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-11 00:00:00,D,67.615567021,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-11 00:00:00,D,6.288672842,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-12 00:00:00,D,7.977499583,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-12 00:00:00,D,444.623484375,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-12 00:00:00,D,58.181667500,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-12 00:00:00,D,17.022683541,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-13 00:00:00,D,7.243613750,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-13 00:00:00,D,474.544230208,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-13 00:00:00,D,40.480823958,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-13 00:00:00,D,35.578256770,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-14 00:00:00,D,6.798490312,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-14 00:00:00,D,526.223079166,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-14 00:00:00,D,62.922575937,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-14 00:00:00,D,15.892172395,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-15 00:00:00,D,7.599878000,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-15 00:00:00,D,453.736675789,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-15 00:00:00,D,60.294814687,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-15 00:00:00,D,13.563516770,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-16 00:00:00,D,8.551890625,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-16 00:00:00,D,413.389615625,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-16 00:00:00,D,48.530437916,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-16 00:00:00,D,29.481970625,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-17 00:00:00,D,7.366585520,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-17 00:00:00,D,421.446127083,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-17 00:00:00,D,56.787734105,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-17 00:00:00,D,25.467934105,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-18 00:00:00,D,9.378451666,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-18 00:00:00,D,349.561198958,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-18 00:00:00,D,53.452886250,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-18 00:00:00,D,24.230747500,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-19 00:00:00,D,7.899690105,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-19 00:00:00,D,425.433492631,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-19 00:00:00,D,53.013781354,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-19 00:00:00,D,20.008311875,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-20 00:00:00,D,9.204036458,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-20 00:00:00,D,331.818684375,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-20 00:00:00,D,59.062965625,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-20 00:00:00,D,10.469961041,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-21 00:00:00,D,8.389000208,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-21 00:00:00,D,411.151286458,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-21 00:00:00,D,66.532006808,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-21 00:00:00,D,7.154659895,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-22 00:00:00,D,6.555268510,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-22 00:00:00,D,529.722313936,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-22 00:00:00,D,80.384094210,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-22 00:00:00,D,0.323380526,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-23 00:00:00,D,7.256902421,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-23 00:00:00,D,527.500334736,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-23 00:00:00,D,77.157470736,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-23 00:00:00,D,5.760002021,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-24 00:00:00,D,7.852793750,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-24 00:00:00,D,508.120447916,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-24 00:00:00,D,64.034825625,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-24 00:00:00,D,10.846050937,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-25 00:00:00,D,7.652093437,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-25 00:00:00,D,429.872638541,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-25 00:00:00,D,48.329835957,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-25 00:00:00,D,26.812803750,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-26 00:00:00,D,8.050075312,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-26 00:00:00,D,384.620773958,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-26 00:00:00,D,64.873939583,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-26 00:00:00,D,11.411662812,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-27 00:00:00,D,7.542863854,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-27 00:00:00,D,427.394201041,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-27 00:00:00,D,40.966926736,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-27 00:00:00,D,24.696300312,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-28 00:00:00,D,6.835156562,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-28 00:00:00,D,509.195753125,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-28 00:00:00,D,58.198616041,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-28 00:00:00,D,4.908788541,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-29 00:00:00,D,6.581377789,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-29 00:00:00,D,536.468378947,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-29 00:00:00,D,51.297791368,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-29 00:00:00,D,8.620624105,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-11-30 00:00:00,D,5.789376666,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-11-30 00:00:00,D,649.076292708,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-11-30 00:00:00,D,55.077646875,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-11-30 00:00:00,D,6.083930833,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-01 00:00:00,D,5.263626956,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-01 00:00:00,D,666.290580434,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-01 00:00:00,D,66.740655578,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-01 00:00:00,D,9.271086458,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-02 00:00:00,D,5.471838229,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-02 00:00:00,D,624.627985416,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-02 00:00:00,D,68.826865625,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-02 00:00:00,D,8.017116105,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-03 00:00:00,D,5.863395729,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-03 00:00:00,D,582.058628125,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-03 00:00:00,D,60.392674895,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-03 00:00:00,D,11.320378541,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-04 00:00:00,D,5.223894479,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-04 00:00:00,D,681.332521875,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-04 00:00:00,D,67.797133750,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-04 00:00:00,D,6.444344631,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-05 00:00:00,D,5.831983437,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-05 00:00:00,D,626.514446875,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-05 00:00:00,D,72.692954479,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-05 00:00:00,D,0.813914270,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-06 00:00:00,D,4.759456842,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-06 00:00:00,D,683.316931578,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-06 00:00:00,D,67.651388210,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-06 00:00:00,D,9.296282473,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-07 00:00:00,D,5.247386666,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-07 00:00:00,D,657.546214583,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-07 00:00:00,D,78.353414105,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-07 00:00:00,D,4.530575729,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-08 00:00:00,D,7.112236774,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-08 00:00:00,D,556.311160215,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-08 00:00:00,D,80.810292365,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-08 00:00:00,D,4.599625652,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-09 00:00:00,D,7.559183020,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-09 00:00:00,D,513.226745833,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-09 00:00:00,D,75.699158854,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-09 00:00:00,D,2.761537708,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-10 00:00:00,D,8.762664166,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-10 00:00:00,D,418.503275000,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-10 00:00:00,D,68.616972083,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-10 00:00:00,D,8.591389784,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-11 00:00:00,D,8.603344583,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-11 00:00:00,D,414.910910416,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-11 00:00:00,D,72.323028958,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-11 00:00:00,D,1.452695000,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-12 00:00:00,D,6.006955104,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-12 00:00:00,D,590.814263541,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-12 00:00:00,D,60.121223894,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-12 00:00:00,D,17.755684105,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-13 00:00:00,D,3.711387916,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-13 00:00:00,D,680.500566666,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-13 00:00:00,D,52.754907187,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-13 00:00:00,D,25.341787083,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-14 00:00:00,D,2.634542000,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-14 00:00:00,D,704.326090526,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-14 00:00:00,D,60.332137291,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-14 00:00:00,D,24.085904791,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-15 00:00:00,D,4.728213645,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-15 00:00:00,D,713.273339583,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-15 00:00:00,D,72.382224062,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-15 00:00:00,D,9.145415729,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-16 00:00:00,D,6.603918723,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-16 00:00:00,D,566.603692553,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-16 00:00:00,D,71.548063789,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-16 00:00:00,D,9.214904791,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-17 00:00:00,D,7.856956041,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-17 00:00:00,D,459.113411458,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-17 00:00:00,D,68.033388333,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-17 00:00:00,D,9.597045729,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-18 00:00:00,D,7.150919361,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-18 00:00:00,D,508.169274468,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-18 00:00:00,D,77.038501145,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-18 00:00:00,D,6.444960520,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-19 00:00:00,D,6.240995416,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-19 00:00:00,D,568.192160416,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-19 00:00:00,D,62.827716145,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-19 00:00:00,D,8.847043854,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-20 00:00:00,D,5.503860416,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-20 00:00:00,D,576.693909375,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-20 00:00:00,D,65.667958437,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-20 00:00:00,D,1.434769052,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-21 00:00:00,D,3.836115520,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-21 00:00:00,D,688.002840625,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-21 00:00:00,D,65.511697812,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-21 00:00:00,D,0.302694375,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-22 00:00:00,D,0.254541052,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-22 00:00:00,D,810.126349473,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-22 00:00:00,D,66.079787157,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-22 00:00:00,D,0.155454375,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-23 00:00:00,D,1.249511250,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-23 00:00:00,D,813.726048958,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-23 00:00:00,D,61.795185312,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-23 00:00:00,D,0.465365263,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-24 00:00:00,D,5.172368421,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-24 00:00:00,D,620.931357894,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-24 00:00:00,D,55.119526304,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-24 00:00:00,D,0.053068333,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-25 00:00:00,D,5.417520520,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-25 00:00:00,D,589.391183333,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-25 00:00:00,D,55.812191979,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-25 00:00:00,D,0.191975894,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-26 00:00:00,D,4.432120842,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-26 00:00:00,D,629.064086315,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-26 00:00:00,D,55.885507263,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-26 00:00:00,D,0.347770208,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-27 00:00:00,D,4.718836631,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-27 00:00:00,D,597.414026041,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-27 00:00:00,D,55.977669062,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-27 00:00:00,D,1.121165729,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-28 00:00:00,D,7.304905833,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-28 00:00:00,D,453.041088541,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-28 00:00:00,D,39.243125937,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-28 00:00:00,D,14.940252187,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-29 00:00:00,D,8.805580937,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-29 00:00:00,D,399.613896875,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-29 00:00:00,D,49.716806421,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-29 00:00:00,D,6.036777500,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-30 00:00:00,D,10.274215531,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-30 00:00:00,D,361.893206382,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-30 00:00:00,D,42.377715157,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-30 00:00:00,D,10.290919687,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2024-12-31 00:00:00,D,7.462839270,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2024-12-31 00:00:00,D,389.570752083,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2024-12-31 00:00:00,D,35.736475729,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2024-12-31 00:00:00,D,18.117440729,Electric Solar submeter,,,,,
HuShihHall.B0061.FleximF721/CW.Tons,2025-01-01 00:00:00,D,7.232512812,Chilled Water,,,,,
HuShihHall.B0061.FleximF721/HW.kBTUperHour,2025-01-01 00:00:00,D,433.443880208,Hot Water Building Heat,,,,,
HuShihHall.Elec.PowerScout3HD/kW,2025-01-01 00:00:00,D,53.242477395,Electric,,,,,
HuShihHall.Elec.Solar.PowerScout3HD/kW,2025-01-01 00:00:00,D,2.497909791,Electric Solar submeter,,,,,
