name,slottime_GMT,slottype,slotavg,pointTitle,Date,Chilled Water (tons),Electric (kW),Steam (lbs/hr)
MannLibrary.CW.FP/TONS,2024-01-02 00:00:00,D,4.747077708,Chilled Water,2024-01-02,4.747077708,112.601041666,2282.676875000
MannLibrary.Elec.PowerScout3/kW_System,2024-01-02 00:00:00,D,112.601041666,Electric,2024-01-03,4.381069687,117.978125000,1889.979333333
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-02 00:00:00,D,2282.676875000,Steam,2024-01-04,4.013835104,118.676041666,2025.424637362
MannLibrary.CW.FP/TONS,2024-01-03 00:00:00,D,4.381069687,Chilled Water,2024-01-05,5.347330000,116.876041666,2031.209093750
MannLibrary.Elec.PowerScout3/kW_System,2024-01-03 00:00:00,D,117.978125000,Electric,2024-01-06,4.686514062,93.518750000,2040.570416666
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-03 00:00:00,D,1889.979333333,Steam,2024-01-07,4.341888437,93.009375000,1904.260364583
MannLibrary.CW.FP/TONS,2024-01-04 00:00:00,D,4.013835104,Chilled Water,2024-01-08,5.115431562,118.466666666,1793.084146067
MannLibrary.Elec.PowerScout3/kW_System,2024-01-04 00:00:00,D,118.676041666,Electric,2024-01-09,5.775361666,120.197916666,1804.738995833
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-04 00:00:00,D,2025.424637362,Steam,2024-01-10,6.882697916,118.497916666,1376.320703125
MannLibrary.CW.FP/TONS,2024-01-05 00:00:00,D,5.347330000,Chilled Water,2024-01-11,4.982733684,119.045833333,1696.339456521
MannLibrary.Elec.PowerScout3/kW_System,2024-01-05 00:00:00,D,116.876041666,Electric,2024-01-12,5.388002708,118.071875000,1517.015189473
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-05 00:00:00,D,2031.209093750,Steam,2024-01-13,5.266632812,93.668750000,1404.862221875
MannLibrary.CW.FP/TONS,2024-01-06 00:00:00,D,4.686514062,Chilled Water,2024-01-14,4.496325625,93.707291666,1976.739500000
MannLibrary.Elec.PowerScout3/kW_System,2024-01-06 00:00:00,D,93.518750000,Electric,2024-01-15,4.185941562,95.071875000,2543.148343750
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-06 00:00:00,D,2040.570416666,Steam,2024-01-16,3.420619166,122.590625000,2521.587572916
MannLibrary.CW.FP/TONS,2024-01-07 00:00:00,D,4.341888437,Chilled Water,2024-01-17,4.278197291,118.045833333,2502.389208333
MannLibrary.Elec.PowerScout3/kW_System,2024-01-07 00:00:00,D,93.009375000,Electric,2024-01-18,4.022737500,126.090625000,2379.244177083
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-07 00:00:00,D,1904.260364583,Steam,2024-01-19,3.795889166,121.917708333,2268.266208333
MannLibrary.CW.FP/TONS,2024-01-08 00:00:00,D,5.115431562,Chilled Water,2024-01-20,3.734995625,105.004166666,2607.659210526
MannLibrary.Elec.PowerScout3/kW_System,2024-01-08 00:00:00,D,118.466666666,Electric,2024-01-21,4.080104062,107.631250000,2649.272489583
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-08 00:00:00,D,1793.084146067,Steam,2024-01-22,4.697158437,133.450000000,2369.692960416
MannLibrary.CW.FP/TONS,2024-01-09 00:00:00,D,5.775361666,Chilled Water,2024-01-23,4.661179270,137.312500000,1827.933422916
MannLibrary.Elec.PowerScout3/kW_System,2024-01-09 00:00:00,D,120.197916666,Electric,2024-01-24,5.533595625,138.329166666,1618.596500000
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-09 00:00:00,D,1804.738995833,Steam,2024-01-25,7.527373368,139.740625000,1321.624436842
MannLibrary.CW.FP/TONS,2024-01-10 00:00:00,D,6.882697916,Chilled Water,2024-01-26,14.440440000,136.906250000,1248.636346842
MannLibrary.Elec.PowerScout3/kW_System,2024-01-10 00:00:00,D,118.497916666,Electric,2024-01-27,5.803188333,100.995833333,1385.737302083
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-10 00:00:00,D,1376.320703125,Steam,2024-01-28,5.569104062,107.451041666,1386.557443750
MannLibrary.CW.FP/TONS,2024-01-11 00:00:00,D,4.982733684,Chilled Water,2024-01-29,3.270524583,132.893750000,1888.572427659
MannLibrary.Elec.PowerScout3/kW_System,2024-01-11 00:00:00,D,119.045833333,Electric,2024-01-30,5.371043958,139.802083333,1812.703885416
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-11 00:00:00,D,1696.339456521,Steam,2024-01-31,5.280433750,137.821875000,1658.969847916
MannLibrary.CW.FP/TONS,2024-01-12 00:00:00,D,5.388002708,Chilled Water,2024-02-01,5.433182708,138.669791666,1498.433014736
MannLibrary.Elec.PowerScout3/kW_System,2024-01-12 00:00:00,D,118.071875000,Electric,2024-02-02,4.912825937,137.005208333,1594.804494623
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-12 00:00:00,D,1517.015189473,Steam,2024-02-03,3.934634166,109.742708333,1757.457937500
MannLibrary.CW.FP/TONS,2024-01-13 00:00:00,D,5.266632812,Chilled Water,2024-02-04,4.776938229,113.703125000,1682.870197916
MannLibrary.Elec.PowerScout3/kW_System,2024-01-13 00:00:00,D,93.668750000,Electric,2024-02-05,5.262633020,134.434375000,1860.230104166
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-13 00:00:00,D,1404.862221875,Steam,2024-02-06,4.097418437,139.526041666,1951.965684782
MannLibrary.CW.FP/TONS,2024-01-14 00:00:00,D,4.496325625,Chilled Water,2024-02-07,5.077757395,134.114583333,1803.542640000
MannLibrary.Elec.PowerScout3/kW_System,2024-01-14 00:00:00,D,93.707291666,Electric,2024-02-08,15.488534895,140.303125000,1426.436943750
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-14 00:00:00,D,1976.739500000,Steam,2024-02-09,25.457201666,138.901041666,1212.183252083
MannLibrary.CW.FP/TONS,2024-01-15 00:00:00,D,4.185941562,Chilled Water,2024-02-10,23.186491354,104.940625000,1033.127331914
MannLibrary.Elec.PowerScout3/kW_System,2024-01-15 00:00:00,D,95.071875000,Electric,2024-02-11,5.510541875,110.169791666,1395.204188541
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-15 00:00:00,D,2543.148343750,Steam,2024-02-12,4.978745104,133.428125000,1661.929073684
MannLibrary.CW.FP/TONS,2024-01-16 00:00:00,D,3.420619166,Chilled Water,2024-02-13,4.735567157,138.058333333,1670.292797777
MannLibrary.Elec.PowerScout3/kW_System,2024-01-16 00:00:00,D,122.590625000,Electric,2024-02-14,3.298896041,139.732291666,2137.986822916
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-16 00:00:00,D,2521.587572916,Steam,2024-02-15,3.697993723,138.464583333,1982.791854166
MannLibrary.CW.FP/TONS,2024-01-17 00:00:00,D,4.278197291,Chilled Water,2024-02-16,3.827646041,134.728125000,1874.760010416
MannLibrary.Elec.PowerScout3/kW_System,2024-01-17 00:00:00,D,118.045833333,Electric,2024-02-17,4.727182631,106.064583333,1863.116138297
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-17 00:00:00,D,2502.389208333,Steam,2024-02-18,3.133449583,110.356250000,2033.643947916
MannLibrary.CW.FP/TONS,2024-01-18 00:00:00,D,4.022737500,Chilled Water,2024-02-19,3.591512083,134.464583333,2205.478281250
MannLibrary.Elec.PowerScout3/kW_System,2024-01-18 00:00:00,D,126.090625000,Electric,2024-02-20,5.499495520,142.572916666,2184.793073684
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-18 00:00:00,D,2379.244177083,Steam,2024-02-21,4.643011458,135.964583333,1697.958202127
MannLibrary.CW.FP/TONS,2024-01-19 00:00:00,D,3.795889166,Chilled Water,2024-02-22,5.648300842,135.967708333,1615.936354166
MannLibrary.Elec.PowerScout3/kW_System,2024-01-19 00:00:00,D,121.917708333,Electric,2024-02-23,14.942311720,133.183333333,1413.794645833
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-19 00:00:00,D,2268.266208333,Steam,2024-02-24,3.687796222,103.072916666,2032.956843750
MannLibrary.CW.FP/TONS,2024-01-20 00:00:00,D,3.734995625,Chilled Water,2024-02-25,4.669567391,95.440625000,1958.421843750
MannLibrary.Elec.PowerScout3/kW_System,2024-01-20 00:00:00,D,105.004166666,Electric,2024-02-26,18.508314680,124.608333333,1511.906135416
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-20 00:00:00,D,2607.659210526,Steam,2024-02-27,39.652221979,124.711458333,1269.924133229
MannLibrary.CW.FP/TONS,2024-01-21 00:00:00,D,4.080104062,Chilled Water,2024-02-28,43.526070520,135.463541666,1149.811995368
MannLibrary.Elec.PowerScout3/kW_System,2024-01-21 00:00:00,D,107.631250000,Electric,2024-02-29,4.508985729,142.347916666,2051.397294117
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-21 00:00:00,D,2649.272489583,Steam,2024-03-01,11.969810625,133.527083333,1748.612219791
MannLibrary.CW.FP/TONS,2024-01-22 00:00:00,D,4.697158437,Chilled Water,2024-03-02,10.814961052,106.711458333,1318.562869791
MannLibrary.Elec.PowerScout3/kW_System,2024-01-22 00:00:00,D,133.450000000,Electric,2024-03-03,18.409256458,110.943750000,1206.799526041
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-22 00:00:00,D,2369.692960416,Steam,2024-03-04,54.085618854,139.407291666,1227.108612765
MannLibrary.CW.FP/TONS,2024-01-23 00:00:00,D,4.661179270,Chilled Water,2024-03-05,37.008587500,141.121875000,1150.483238541
MannLibrary.Elec.PowerScout3/kW_System,2024-01-23 00:00:00,D,137.312500000,Electric,2024-03-06,31.958777916,139.470833333,1133.918290937
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-23 00:00:00,D,1827.933422916,Steam,2024-03-07,6.895060520,138.679166666,1394.326791666
MannLibrary.CW.FP/TONS,2024-01-24 00:00:00,D,5.533595625,Chilled Water,2024-03-08,24.896270326,134.359375000,1498.144508333
MannLibrary.Elec.PowerScout3/kW_System,2024-01-24 00:00:00,D,138.329166666,Electric,2024-03-09,11.521007708,105.926041666,1297.798594791
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-24 00:00:00,D,1618.596500000,Steam,2024-03-10,4.522618020,112.245833333,1470.735048958
MannLibrary.CW.FP/TONS,2024-01-25 00:00:00,D,7.527373368,Chilled Water,2024-03-11,4.120138020,138.351041666,1830.619458333
MannLibrary.Elec.PowerScout3/kW_System,2024-01-25 00:00:00,D,139.740625000,Electric,2024-03-12,23.189763229,139.527083333,1379.932803157
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-25 00:00:00,D,1321.624436842,Steam,2024-03-13,56.253686458,137.901041666,1168.621823541
MannLibrary.CW.FP/TONS,2024-01-26 00:00:00,D,14.440440000,Chilled Water,2024-03-14,52.743673888,142.243750000,1152.909357187
MannLibrary.Elec.PowerScout3/kW_System,2024-01-26 00:00:00,D,136.906250000,Electric,2024-03-15,14.467253645,139.024444444,1155.186998958
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-26 00:00:00,D,1248.636346842,Steam,2024-03-16,19.385428125,120.783333333,1190.008135416
MannLibrary.CW.FP/TONS,2024-01-27 00:00:00,D,5.803188333,Chilled Water,2024-03-17,14.948703263,113.967708333,1201.540218936
MannLibrary.Elec.PowerScout3/kW_System,2024-01-27 00:00:00,D,100.995833333,Electric,2024-03-18,3.766401979,140.271875000,1626.952541666
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-27 00:00:00,D,1385.737302083,Steam,2024-03-19,4.202275625,143.309375000,1717.796042105
MannLibrary.CW.FP/TONS,2024-01-28 00:00:00,D,5.569104062,Chilled Water,2024-03-20,5.761068750,141.414583333,1610.637906250
MannLibrary.Elec.PowerScout3/kW_System,2024-01-28 00:00:00,D,107.451041666,Electric,2024-03-21,3.710213541,147.434375000,2124.676336842
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-28 00:00:00,D,1386.557443750,Steam,2024-03-22,4.754149574,144.141666666,2019.477505376
MannLibrary.CW.FP/TONS,2024-01-29 00:00:00,D,3.270524583,Chilled Water,2024-03-23,3.911425833,106.533333333,1860.633052083
MannLibrary.Elec.PowerScout3/kW_System,2024-01-29 00:00:00,D,132.893750000,Electric,2024-03-24,3.731599104,114.736458333,1840.704911764
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-29 00:00:00,D,1888.572427659,Steam,2024-03-25,18.355201250,142.403125000,1722.394918750
MannLibrary.CW.FP/TONS,2024-01-30 00:00:00,D,5.371043958,Chilled Water,2024-03-26,32.306200312,144.592708333,1352.776322916
MannLibrary.Elec.PowerScout3/kW_System,2024-01-30 00:00:00,D,139.802083333,Electric,2024-03-27,39.874878125,147.331250000,1180.807502812
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-30 00:00:00,D,1812.703885416,Steam,2024-03-28,8.241736041,144.205208333,1346.232351041
MannLibrary.CW.FP/TONS,2024-01-31 00:00:00,D,5.280433750,Chilled Water,2024-03-29,5.335513333,133.835416666,1508.901730208
MannLibrary.Elec.PowerScout3/kW_System,2024-01-31 00:00:00,D,137.821875000,Electric,2024-03-30,10.629609270,98.628125000,1402.472847916
MannLibrary.STM.M22-V/AverageMassFlow,2024-01-31 00:00:00,D,1658.969847916,Steam,2024-03-31,13.922223894,94.327083333,1368.959364583
MannLibrary.CW.FP/TONS,2024-02-01 00:00:00,D,5.433182708,Chilled Water,2024-04-01,16.181317604,127.556250000,1435.730639583
MannLibrary.Elec.PowerScout3/kW_System,2024-02-01 00:00:00,D,138.669791666,Electric,2024-04-02,9.247191562,124.962500000,1354.969323404
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-01 00:00:00,D,1498.433014736,Steam,2024-04-03,7.948824574,121.681914893,1242.759528723
MannLibrary.CW.FP/TONS,2024-02-02 00:00:00,D,4.912825937,Chilled Water,2024-04-04,7.521380989,127.997916666,1456.561990625
MannLibrary.Elec.PowerScout3/kW_System,2024-02-02 00:00:00,D,137.005208333,Electric,2024-04-05,3.475216363,120.969387755,1662.346541666
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-02 00:00:00,D,1594.804494623,Steam,2024-04-06,3.475216363,103.722916666,1469.851134090
MannLibrary.CW.FP/TONS,2024-02-03 00:00:00,D,3.934634166,Chilled Water,2024-04-07,80.397180000,104.664583333,1291.391060416
MannLibrary.Elec.PowerScout3/kW_System,2024-02-03 00:00:00,D,109.742708333,Electric,2024-04-08,80.397180000,129.706250000,1439.108606250
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-03 00:00:00,D,1757.457937500,Steam,2024-04-09,80.397180000,138.437500000,1138.596995348
MannLibrary.CW.FP/TONS,2024-02-04 00:00:00,D,4.776938229,Chilled Water,2024-04-10,101.499121875,148.343076923,826.136644615
MannLibrary.Elec.PowerScout3/kW_System,2024-02-04 00:00:00,D,113.703125000,Electric,2024-04-11,75.898443157,140.339583333,843.216764479
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-04 00:00:00,D,1682.870197916,Steam,2024-04-12,68.514126041,134.718750000,900.678338854
MannLibrary.CW.FP/TONS,2024-02-05 00:00:00,D,5.262633020,Chilled Water,2024-04-13,23.354559791,106.128125000,1333.017128125
MannLibrary.Elec.PowerScout3/kW_System,2024-02-05 00:00:00,D,134.434375000,Electric,2024-04-14,40.244112087,112.596875000,1230.899496875
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-05 00:00:00,D,1860.230104166,Steam,2024-04-15,41.242480208,141.342708333,1175.480192708
MannLibrary.CW.FP/TONS,2024-02-06 00:00:00,D,4.097418437,Chilled Water,2024-04-16,50.810001041,140.302083333,1123.440139583
MannLibrary.Elec.PowerScout3/kW_System,2024-02-06 00:00:00,D,139.526041666,Electric,2024-04-17,46.557907291,142.810416666,1165.727381250
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-06 00:00:00,D,1951.965684782,Steam,2024-04-18,59.830855208,142.601041666,1049.149502083
MannLibrary.CW.FP/TONS,2024-02-07 00:00:00,D,5.077757395,Chilled Water,2024-04-19,42.123938541,142.713541666,1120.564848958
MannLibrary.Elec.PowerScout3/kW_System,2024-02-07 00:00:00,D,134.114583333,Electric,2024-04-20,32.369059375,116.096875000,1086.030543010
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-07 00:00:00,D,1803.542640000,Steam,2024-04-21,18.785309375,117.853125000,1231.710641666
MannLibrary.CW.FP/TONS,2024-02-08 00:00:00,D,15.488534895,Chilled Water,2024-04-22,26.910300000,144.290625000,1364.326026041
MannLibrary.Elec.PowerScout3/kW_System,2024-02-08 00:00:00,D,140.303125000,Electric,2024-04-23,67.404359375,141.089583333,1189.130309782
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-08 00:00:00,D,1426.436943750,Steam,2024-04-24,36.058129166,142.245833333,1110.958283695
MannLibrary.CW.FP/TONS,2024-02-09 00:00:00,D,25.457201666,Chilled Water,2024-04-25,22.336250833,144.012500000,1387.297861458
MannLibrary.Elec.PowerScout3/kW_System,2024-02-09 00:00:00,D,138.901041666,Electric,2024-04-26,46.605963541,136.941666666,1337.538219791
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-09 00:00:00,D,1212.183252083,Steam,2024-04-27,39.331116666,106.633333333,1041.017700000
MannLibrary.CW.FP/TONS,2024-02-10 00:00:00,D,23.186491354,Chilled Water,2024-04-28,67.292490425,112.173958333,868.947004315
MannLibrary.Elec.PowerScout3/kW_System,2024-02-10 00:00:00,D,104.940625000,Electric,2024-04-29,127.049792708,136.380208333,764.160566354
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-10 00:00:00,D,1033.127331914,Steam,2024-04-30,103.656472916,142.843750000,783.379180645
MannLibrary.CW.FP/TONS,2024-02-11 00:00:00,D,5.510541875,Chilled Water,2024-05-01,95.783571578,140.908333333,782.984026770
MannLibrary.Elec.PowerScout3/kW_System,2024-02-11 00:00:00,D,110.169791666,Electric,2024-05-02,104.734211702,139.775000000,731.472166666
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-11 00:00:00,D,1395.204188541,Steam,2024-05-03,100.521396875,135.663541666,913.493778125
MannLibrary.CW.FP/TONS,2024-02-12 00:00:00,D,4.978745104,Chilled Water,2024-05-04,74.870768750,111.350000000,764.121957916
MannLibrary.Elec.PowerScout3/kW_System,2024-02-12 00:00:00,D,133.428125000,Electric,2024-05-05,51.160193750,120.134375000,941.700123958
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-12 00:00:00,D,1661.929073684,Steam,2024-05-06,81.519922916,142.065625000,832.458051354
MannLibrary.CW.FP/TONS,2024-02-13 00:00:00,D,4.735567157,Chilled Water,2024-05-07,89.437323958,140.577083333,975.481475104
MannLibrary.Elec.PowerScout3/kW_System,2024-02-13 00:00:00,D,138.058333333,Electric,2024-05-08,118.352252083,137.402083333,790.956082291
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-13 00:00:00,D,1670.292797777,Steam,2024-05-09,51.787633333,144.423958333,871.017209270
MannLibrary.CW.FP/TONS,2024-02-14 00:00:00,D,3.298896041,Chilled Water,2024-05-10,39.519329032,147.956250000,901.939754631
MannLibrary.Elec.PowerScout3/kW_System,2024-02-14 00:00:00,D,139.732291666,Electric,2024-05-11,45.900739583,116.112500000,818.549144791
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-14 00:00:00,D,2137.986822916,Steam,2024-05-12,45.653377083,112.843750000,901.967406250
MannLibrary.CW.FP/TONS,2024-02-15 00:00:00,D,3.697993723,Chilled Water,2024-05-13,68.121234375,137.345833333,965.533429473
MannLibrary.Elec.PowerScout3/kW_System,2024-02-15 00:00:00,D,138.464583333,Electric,2024-05-14,105.589830208,142.888541666,588.962656875
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-15 00:00:00,D,1982.791854166,Steam,2024-05-15,98.647567708,142.237500000,904.677116458
MannLibrary.CW.FP/TONS,2024-02-16 00:00:00,D,3.827646041,Chilled Water,2024-05-16,101.032958333,140.504166666,531.626662500
MannLibrary.Elec.PowerScout3/kW_System,2024-02-16 00:00:00,D,134.728125000,Electric,2024-05-17,96.926409375,132.171875000,626.657491489
MannLibrary.STM.M22-V/AverageMassFlow,2024-02-16 00:00:00,D,1874.760010416,Steam,2024-05-18,89.751705319,105.891666666,741.754433229
MannLibrary.CW.FP/TONS,2024-02-17 00:00:00,D,4.727182631,Chilled Water,2024-05-19,97.723465625,91.759375000,514.788045833
MannLibrary.Elec.PowerScout3/kW_System,2024-02-17 00:00:00,D,106.064583333,Electric,2024-05-20,120.126021505,124.852083333,467.863064842
